SMILES,shift_value
CC(C)C1NC(=O)N(CC2CCC(F)C(C#N)C2)C1=O,-108.92
CN(CC(N)=O)C1NC2CC(F)CCC2O1,-118.87
O=[N+]([O-])C(F)(F)C(F)(F)[N+](=O)[O-],-99.0
CCC(F)(CC)CC,-156.0
O=C(O)C1C(F)CCC2CCNCC12,-124.55
[H]C(F)(C1=CC=CC=C1)[N+](=O)[O-],-137.0
O=C(NC1CC(F)CCC1-N1CCCN1)N1CCCC1,-111.86
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37
O=S(=O)(C1CNCC(F)C1)N1CC2CCCCC2C1,-122.36
O=C(NC1CCC(F)CN1)C1=CCOCC1,-130.96
OCC1CNC2CCC(F)CN12,-139.56
CN1NCCC1C(F)(F)F,-60.95
N#CCC1(O)CN(CC2CCCCC2F)C1,-118.22
CC1CC(CN2CC(O)CC2(C)CO)CCC1F,-119.86
CC1=CC=C(F)C=C1,-119.2
CC1CC(NC(=O)NCC2CCCCC2F)NO1,-128.27
O=S(=O)(C1CCCC(F)C1)N1CCCCC1,-110.24
[H]/C(F)=C(/C)CCCCCCCCCCC,-137.0
O=C1CC(C(F)(F)F)CN[NH]1,-65.95
[H]C1=NN(C)C(F)=C1[H],-136.0
N#CC1(C2CCCC(F)C2)CC1,-112.79
[H]/C(C1=CC=CC=C1)=C(\F)OC,-88.0
O=C(O)C1CNCC(C(F)F)C1,-113.39
CN1C(N)NC2CC(F)CCC21,-122.6
CC1NC(C)C(C(=O)N2CCOC3CCCC(F)C32)O1,-117.84
O=C(C1CNCC(O)C1)N1CCC2CCCC(F)C2C1,-120.45
CC1NCSC1CN1CCOC(C(F)F)C1,-130.55
O=C(C1CCC[NH]1)N1CCCC1CF,-228.5
NC1CC2C(CC1F)NC(=O)CC2,-135.44
CC1CC(F)CCC1OCC1CNNN1C,-122.24
CCOC(=O)C(F)(F)Br,-61.3
CC1NNC(CN2CC(C(F)(F)F)CC(Cl)C2=O)O1,-62.33
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86
O=CCCC(F)(F)F,-66.0
N#CC1(C(=O)N[C@@H]2CCCC[C@H]2F)CCC1,-176.67
CC1CC(CN2NC(C(F)(F)F)NC2C)NO1,-65.51
Cl.N=C1SCCN1CC1CCCCC1F,-117.54
FC(F)(Br)C1=CC=C(C(F)(F)Br)C=C1,-46.0
FC(F)(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,-95.0
CCC(F)C(=O)N(C)C,-187.0
O=C(O)C1CCC(F)C2CCCNC12,-117.7
[H]/C(F)=C(/CCCCCC)C(=O)OC,-117.0
CC1CCC(F)CC1CN1C(=O)NC2(CCC2)C1=O,-117.58
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,-117.64
O=C1OC(C(F)(F)F)C2=C1C=CC=C2,-34.0
CN1NCC(CNC(=O)NC2CCCCC2F)C1N,-127.16
FC(F)(F)C1C(-C2CCCCC2)C(C(F)(F)F)C(-C2CCCCC2)C(C(F)(F)F)C1-C1CCCCC1,-46.85
FC1CC2CCCCC2O1,-112.3
CC1CCC(F)C(S(=O)(=O)NC2CCCC(C)N2)C1,-116.51
CC1NNNN1CC1CCC(C(F)F)CC1,-110.52
CCCN1CCC(C2NOC3CC(F)CCC23)CC1,-108.71
O=[N+]([O-])C1=CC=C(F)C=C1,-103.6
CC(O)(CN1CCNN1)C(F)(F)F,-81.44
CN1[NH]C(C(F)(F)F)C(-C2CCC(Cl)CC2)C1=N,-59.9
O=C(CCC1CCCCC1F)N1CCCC2NCCCC21,-119.32
OC1CCN(C2CCC(C(F)(F)F)CN2)CC1,-60.98
FC1CCC(C2CNCCN2)CC1,-115.07
CC(=O)C(F)(F)C(C)=O,-115.0
FC(F)(F)C1=CC2=C(C=CC=C2)O1,-65.0
FC1CCCNC1NCC1CCOCC1,-139.66
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,-117.45
CC1NC2CC(F)CCC2CC1C(=O)N1CCCC1,-107.09
CC1CCCN(C(=O)CNC(=O)C2CCCCC2F)C1,-114.52
CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1F,-196.9
C=CC(F)(F)I,-42.0
CC1CCCC(NC(=O)NC2CCCCNC2=O)C1F,-122.62
NC1CC(CN2CCC[C@@H]2C(F)F)CCN1,-124.77
N[C@@H]1CCN(C(=O)C2(C3CCCC(C(F)(F)F)C3)CC2)C1,-62.31
CCC1CN(C(=O)NC2CC(F)CCC2C)CCO1,-117.25
CC1CC(N)N(-C2CC(C(F)(F)F)CCC2Cl)N1,-62.47
FC1CNCC(NCC2CNCS2)C1,-126.66
O=S(=O)(CF)C1=CC=CC=C1,-211.0
FCC1=NC2=CC=CC=C2C2=C1C=CC=C2,-111.0
CCN1CNCC1CN1CCCC(C)(F)C1,-147.63
O=C(C1=CCCCC1)N1CC(CC(F)F)C1,-116.77
CC1CC(C(=O)N2CCOC3CCCC(F)C3C2)ON1,-116.81
CC1(C(=O)O)CCN(C(=O)C2CCCC(F)C2Cl)C1,-114.35
FC(F)(F)CCl,-72.1
CN(CC1CCC(F)CC1Cl)C(=O)C1(N)CCCC1.Cl,-113.39
FC1CCC2C(C1)CCNC2,-116.73
FC(F)(F)C(Cl)Cl,-78.5
O=C(C1=CCCC1)N1CCN2C(NNC2C(F)(F)F)C1,-62.09
CC1NOC(C)C1NC(=O)C1CCC(F)CC1,-106.85
FC1=NC=NC2=CC=CC=C21,-64.0
FC1=CCCC1,-125.0
FC(F)(Cl)C(Cl)(Cl)C(F)(F)Cl,-58.42
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,-135.98
O=C(F)F,-19.0
FC1=CNC2=CC=CC=C12,-175.0
O=C(NC1CC(Cl)CCC1F)NC1CC1,-120.03
CCCCCCCC(O)OCC(F)(F)F,-74.0
CC1CCC(NC(=O)N2CC[C@H](O)C2)CC1C(F)(F)F,-61.61
[H]/C(F)=P/C1=C(C)C=C(C)C=C1C,-69.0
CN(C)C(=O)C(F)F,-122.7
CN1C(=O)[NH]C2CCC(F)CC21,-120.91
[H]C1=NC(C(F)(F)F)=NC([H])=C1[H],-71.0
F[As](F)F,-40.6
O=C1C2CCCN2C(=O)N1CC1CCC(F)CC1,-114.89
CC1CC(C)N(-C2CCC(NC(=O)C3CC3)CC2F)N1,-121.15
FC(F)(F)CC(Cl)Cl,-62.1
NC(=O)C1(C2CCCC(F)C2)CCC1,-113.2
O=C(NCC1CCOC1)C1CCC(Cl)CC1F,-112.67
Cl.FC(F)(F)[C@]12CCC[C@H]1CNC2,-74.53
O=C(O)C1CCN(CCF)N1,-222.27
OCCCC(F)(F)F,-67.4
FC(F)(F)C1(C2=CC=CC=C2)NN1,-76.0
CC1NOC(C)C1CC(=O)NC1CCC(Cl)C(F)C1,-114.47
FC(F)(F)C(F)(F)F,-88.2
N#CC1CC(F)CCC1N1CCCOCC1,-123.57
FP(F)(F)(F)F,-71.0
CC1COCCN1C(=O)NC1CCC(F)CC1C#N,-114.21
FC1=CC=NC2=CC=CC=C12,-113.0
FC1(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC1(F)F,-89.0
CC1(F)CC(NC(=O)C2CCCS2)C1,-136.72
O=S(=O)(C1CCC(F)CC1)N1CCCO1,-102.02
CC1CN(CC(=O)O)NC1C(F)(F)F,-61.33
FC(F)OCC1=CC=CC=C1,-84.8
F[C@@H]1CCCC[C@H]1NCC1CSNN1,-176.19
CC1COC2CCC(C(F)(F)F)CC2N1,-61.31
CC1CC(CO)CN(C2CCC(F)CN2)C1,-141.92
O=C(NC1CC1)C1CC1(F)C1CCCCC1,-153.74
CCC1CN(S(=O)(=O)CC2CCCCC2F)CCO1,-117.1
FC(F)(F)C1=CC=CC(Cl)=N1,-69.0
O=C(NC1CCCCC1CO)C1CCCC(F)C1Cl,-114.37
NC(=O)N1CCC2C(Cl)CC(F)CC2C1,-115.11
CN(C(=O)C1CCCC(C(F)F)C1)C1CNN(C)C1,-110.85
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41
CC1CCCCC1CC(=O)N1CCC(O)(C(F)(F)F)C1,-80.44
CN(C)CC1CCCN1S(=O)(=O)C1CCCCC1F,-108.84
COCC1C(C(N)=O)SC2CCCC(F)C12,-118.77
CCCCC/C=C/C=C/C(F)(F)F,-64.0
C=C(F)Cl,-68.0
CN(C)C(=O)C1C[NH]C(C(F)(F)F)C1,-59.53
CN1CCN(C2NCCCC2F)CC1=O,-128.36
CN(C)C(=O)C1CCCN1C(=O)C1CCCCC1F,-115.8
CC1CCC(C(F)(F)C2CCC(C)CC2)CC1,-88.05
FC(F)(F)C1=CNC=C1,-61.0
O=S(=O)(Cl)C(F)(F)F,-76.0
N#CC1CC(F)CCC1N1CCC(O)CC1,-120.0
CC1NOC(C)C1NC(=O)C1CCCCC1C(F)(F)F,-58.88
CC1CC(C(=O)NCC2N[NH]C(=O)[NH]2)CCC1F,-111.89
COC1CCC(-C2C(-C3CCC(OC)CC3)C(C(F)(F)F)C(-C3CCCCC3)C(-C3CCCCC3)C2C(F)(F)F)CC1,-50.5
COC1CCCC(C(=O)N2CCC(C)(O)C2)C1F,-139.92
O=S(CF)C1=CC=CC=C1,-213.0
[H]/C(C(=O)OC)=C(/F)C1=CC=CC=C1,-97.0
O=C(C1CCC(F)CC1Cl)N1CCCNCC1,-108.69
N#CC1(C(=O)NC2NCCCC2F)CCCCC1,-125.26
CC(C)(C(=O)N1CC[C@H](O)C1)C1CCC(F)CC1,-116.69
OCCC1CCCNC1C(F)(F)F,-63.02
O=C(NC1(C(=O)O)CC1)C1CC2CC(F)CCC2[NH]1,-123.68
CCS(=O)(=O)N1CC(=O)NC2C(F)CCCC21,-130.28
O=C(C1CCCO1)N(C1CCC(F)CN1)C1CCOCC1,-125.03
FC1CC(C#CC2CCCCC2)CCC1C#CC1CCCCC1,-109.5
CNC(=O)C1NC(C)N(-C2CCC(F)CC2)N1,-111.25
CC1NCSC1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.7
CC1CCC(F)C(OCC2CNNN2C)C1,-139.94
CC1NCCC(N(C)CC(F)F)N1,-122.21
CC1(CNS(=O)(=O)C2CCCC(F)C2)CCNCC1.Cl,-110.2
CO[C@H]1C[C@@H](CO)N(C(=O)C2CCC(F)CC2Cl)C1,-108.89
O=C(CNC1CCCC(Cl)C1F)N1CCNC1=O,-137.93
OC(O)(C(F)(F)F)C(F)(F)F,-93.0
CC1COC(CO)CN1CC1CCCC(Cl)C1F,-118.91
[H]/C(C(=O)CC)=C(\F)CCCC,-78.0
O=C(CC1CCCCC1F)NC1CCCNC1=O,-117.82
NC(=O)C1CCC(=O)N(CC2CC(Cl)CCC2F)N1,-120.32
FC(F)(F)C1=CC=C(Cl)C=C1,-63.1
NC(=O)NC[C@H]1CCCC[C@H]1C(F)(F)F,-66.84
O=C(CCC1CCC(F)CC1)N1CCOCC1,-117.36
FC(F)(F)C1CCNC(N2CCCOCC2)C1,-65.09
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,-122.46
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71
CC1CC(F)CCC1C1CCNCC1,-118.09
FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-97.62
CC1CCC(C(=O)NC2(C3CCCC(F)C3)CC2)O1,-113.88
CC1CC(NCC2CCC(F)CC2C)NO1,-116.6
CCOC1CCC2C(C1)CN(C(=O)[C@H]1C[C@H](F)CN1)CC2,-173.58
CC1C(C(=O)N2CCOCC2)OC2CCC(F)CC12,-120.07
O=C(NC1CCCC(F)C1)N1CCN2CCC1CC2,-112.41
O[C@@H]1CCCC[C@H]1C1CCCCC1F,-119.86
O=C(NC1CC1)C1CC(Cl)CCC1F,-117.65
FC1=CC2=C(C=C1)OC1=C2C=CC=C1,-121.0
O=C(NC1CCN(C2CCC(F)CC2)CC1)C1CCCO1,-122.68
CC(C)(F)SC1=CC=CC=C1,-108.0
COC1CC(NC2CCNC2=O)CCC1F,-149.14
CCCC/C=C/C(F)(F)F,-65.0
COC1CCC(F)C(NC(=O)C2CCNCC2Cl)C1,-133.71
O=S(=O)(CC1CCCCO1)C1CCCC(F)C1,-110.15
FC(F)(F)C1=CC(Cl)=NC=C1,-65.0
O=C(CC1CCCC(F)C1)N1CCCCC1C1NCON1,-114.02
O=C(O)C1CC(-C2CCCCC2F)NO1,-114.4
CC1CCCC(NC(=O)C(=O)N(C)C2CCSC2)C1F,-128.02
CN(CC1CNN(C)C1)C(=O)NC1CCC(F)CC1Cl,-114.53
CNC(=O)C1CCCCN1C(=O)CC1CCCCC1F,-117.65
FC(F)(F)C1=CC=CC=C1,-63.0
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37
NC(=O)N1CCC(NC2CCC(C3CC3)C(F)C2)CC1,-119.42
FC1(F)CCCCCCC1,-91.5
CC1CC(C(=O)NC2(C(F)F)CC2)OC1C,-120.61
O=C(NC1CCC(N2CCCC2=O)C(F)C1)C1CCCO1,-119.06
CCN1NCC(C(=O)O)C1C(F)(F)F,-61.12
O=C(NCCC1CCC(F)CC1)N1CCN2CCNC21,-117.41
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43
O=C(C1CCC1)N1CCOC(C2CCC(F)CC2)C1,-113.56
[H]C1=C(CCC2=CC=CC=C2)OC(C(F)(F)F)=C1[H],-65.0
C/C=C\C(C)(F)F,-84.0
COC1CN(C(=O)C2CNCC(F)C2)C1,-124.58
FC(F)(F)COC1=CC=CC=C1,-75.0
FC(F)(F)C1=CC(C(F)(F)F)=C(C(F)(F)F)C=C1C(F)(F)F,-60.3
O=S1(=O)CCC[C@@]2(C(F)(F)F)CNC[C@H]21,-73.25
CC1CN(C(=O)CC(F)(F)F)C2CCCNC2O1,-62.43
C=C(F)CI,-97.0
CC1CC(F)CCC1NCC1CNCN1C,-127.46
CC1CCOC1C(=O)N[C@H]1CCOC2C(F)CCCC21,-137.71
O=C(NCC1CCC2C(C1)OCO2)C1CCCC(F)C1,-112.29
CC1CCC(NC(=O)N2CCCC2)C(F)C1,-124.75
O=C(NC1CCCC(F)C1)N[C@H]1C[C@@H](O)C1,-112.53
FC(F)(F)C=C(Cl)Cl,-60.4
CC1C(Cl)C(C(F)F)NN1CC(=O)O,-115.72
COCC(=O)N1CCSC2CCC(C(F)(F)F)CC21,-62.06
CC1NCCN1CC1CCCC(C#N)C1F,-112.58
CC1CC(CN2CCC[C@@H]2C(F)F)ON1,-124.63
CC1CNN(CC2CCCCC2F)C1N,-118.99
CC1CC(F)CC(NC2CCNC2=O)C1,-114.1
O=C1NCCN2CNC(C(F)(F)F)C21,-60.63
O=C(C1CCC(OC(F)F)CN1)N1CCC1,-82.9
CC1CCN(C(=O)NCC2CCC(C#N)CC2F)CC1,-116.86
FC(F)(Br)OC1=CC=CC=C1,-13.0
O=C(C1CC1)N1CCOC(C2CCCCC2C(F)(F)F)C1,-58.36
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58
NC(=O)[C@@H]1CN(C(=O)C2CC=CC2)C[C@H]1C(F)(F)F,-70.71
FC(F)(Br)SC1=CC=CC=C1,-22.0
FC1=CCCCC1,-101.0
O=C(C1CCCCC1)N1CCN(C2CC(C(F)F)C2)CC1,-122.38
[H]C1=C(C(F)(F)F)N(C2=CC=CC=C2)N=C1C,-62.5
CC1CCC(NC(=O)C2CC(F)C[NH]2)CN1,-163.27
O=C1CC(C(F)(F)F)[NH]N1CC1CCC(Cl)CC1,-62.64
FC(F)(F)C1C(-C2CCCCC2)C(-C2CCCCC2)C(-C2CCCCC2)C(-C2CCCCC2)C1-C1CCCCC1,-48.05
COC1CCCC(C(=O)N[C@@H]2CCC[C@@H]2F)C1,-189.14
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24
O=C(O)C1CSC(C2CCC(F)CC2)N1,-113.23
O=C(O)C1CC(-C2CCC(F)CC2)[NH]N1,-113.89
O=C([O-])C(F)(F)F.[K+],-74.04
CC1CC(C)N(CC(=O)NC2CCCCC2F)N1,-124.64
COC1CCCC(C2(N)CCOCC2)C1F.Cl,-135.16
CC1CCC(C(=O)NC2NNC3N2CCCC3)CC1F,-118.28
O=C(NC1NCCCC1F)C1CSC2CCCCC21,-125.25
CCC(=O)NCC1NC2CC(F)CCC2O1,-118.03
CNC(=O)CN1CCCC1C1CCC(F)CC1,-115.72
CC1CC(=O)NCCN1CC1CCC(C#N)C(F)C1,-108.17
CC(NC(=O)NC1NCCS1)C1CCCC(F)C1,-113.33
CC1CCC(NC(=O)N2CCC(O)C2)CC1OC(F)F,-81.04
NC(=O)C1CSC(CN2CCOC3CC(F)CCC32)C1,-124.32
O=C(O)C1(C(=O)NC2CCCC(F)C2)CC1,-112.9
CC1(C)CN(C(=O)C2CCNCC2C(F)(F)F)CCO1,-60.22
CCOC(=O)C(F)CC,-194.0
FC(F)(F)C1CNCC(CN2CCNC2)C1,-62.5
O=C(C1=CC=CC=C1)C(F)(F)Br,-58.0
CC(N)C1CCC(F)CC1,-116.4
O=C(NC1CCC(F)CC1)N1CCCCCC1,-120.01
COC1CC(C(=O)N2CCCC2C(F)(F)F)ON1,-73.49
OC1CCC(NC2NCC(C(F)(F)F)CC2Cl)CC1,-60.9
N#CC1CC(C(=O)N2CC3CCCCC3C2)CCC1F,-104.17
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,-129.99
FC1CCC2OC(N3CCCO3)NC2C1,-118.05
COCC1CCN1C(=O)C1CCNCC1F,-128.54
CC1CCC(NC(=O)C2CCC(=O)N2)C(F)C1,-124.62
CC1CC(CNC(=O)C(=O)N2CCCC2)CCC1F,-120.03
C[C@@H]1OC[C@H](C(F)(F)F)[C@H]1C(=O)O,-71.14
N#CC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34
FC(F)(F)CC(F)(F)F,-63.46
N#CC1CCN(C(=O)N2CCC3CCCC(F)C32)CC1,-122.84
CC(O)(C1CCCCC1)C(F)(F)S(=O)(=O)C1CCCCC1,-105.3
CCN1CC(C(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-115.85
CN(CC(F)F)C1CCC(C#N)CN1,-122.24
O=C(CN1CNCN1)NC1CCSC2C(F)CCCC21,-114.28
[H]C1=NC(F)=C([H])N1,-140.0
CCC1NCNC(-N2CCNC2)C1F,-141.88
CC(C)/N=C(\C1=CC=CC=C1)C(F)F,-118.0
O=C(C1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-109.87
O=C1C2CCCCC2C(=O)N1[C@@H]1C[C@@H](C(F)(F)F)N=N1,-71.7
NC(N)(C1=CC=CC=C1)C(F)(F)F,-66.0
NC1NC2CCC(F)CC2O1,-120.99
CCCCCCCCC(F)(F)Cl,-49.0
CC1NC(O)CC(C(F)(F)F)N1,-70.92
[H]/C(C(=O)O)=C(\F)CC,-73.0
FC1(F)CCCCC1,-97.0
FC(F)(F)C1=CC2=CC=CC=C2S1,-57.0
FC(F)(F)C(Cl)(Cl)Cl,-82.2
CC1(C)CN(C(=O)C2CC[NH]N2)CCC1C(F)(F)F,-64.21
FC(F)(F)CC1CCCC(CC(F)(F)F)N1,-64.8
CC1NC2CC(F)CCC2CC1C(=O)N1CCOCC1C,-106.81
CC1CCC(CN2CCCC(C)(F)C2)NN1,-148.03
OCC1C(OC(F)F)CCC2CCCCC12,-81.12
CC1(C(=O)NCC2CCCCC2F)COC1,-119.79
O=C(NC1CCCCN1)C1CCC(F)CC1,-106.95
CC1CC(NC2NCC(F)CN2)CS1,-155.0
NC1CNCCC1C(F)(F)F,-65.2
FC(Cl)(Cl)CC1=CC=CC=C1,-56.0
[H]/C(=C(/C)C(=O)C1=CC=CC=C1)C(F)(F)F,-60.0
O=C(O)[C@]1(C2CCCCC2)C[C@@H](F)C1,-165.2
CC1(CNC(=O)N2CC(F)C2)CCOC1,-180.69
CC1N[NH]CC1CNC1CCCCC1F,-134.54
CC1NC(C)C(C(=O)NC2CCC(F)CC2)S1,-116.53
CC1C(F)CCCC1NC(=O)C1(C)COC1,-115.52
CC(C(=O)N1C[C@@H](F)C[C@H]1CO)N1CCCN1,-170.13
N#CC1CCC(=O)N(CC2CCCCC2F)C1,-117.94
CS(=O)(=O)NC1CCCC(C(F)(F)F)C1,-72.66
O=C(NC1CN[NH]C1)C1CCCC(F)C1,-112.25
CN(CC1CCC(C#N)CC1)C(=O)NC1CCNCC1F,-140.8
OC(C1=CC=CC=C1)C(F)(F)F,-79.0
CC1CC(CN(C)C(=O)NC2CCCC(F)C2)NO1,-112.87
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25
O=C(C1CCC(OC(F)(F)F)CC1)N1CCOCC1,-57.79
FC(F)(F)C1C(-C2CCCCC2)C(-C2CCCCC2)C(-C2CCCCC2)C(C(F)(F)F)C1-C1CCCCC1,-47.6
O=C(COC(F)F)N1C[C@@H]2C[C@H]1CS2,-85.07
O=C(C1CCCCC1C(F)(F)F)N1CCSCC1,-59.66
FC1=CCC1,-85.0
CC1(CC2CCC(F)CC2)CCCN1,-117.1
O=C1CCN(CC2NC(C(F)(F)F)CS2)CCN1,-63.49
O=S1CCN(CC2CCC(F)CC2)CC1,-115.15
[H]/C(C(=O)O)=C(/[H])C(F)(F)F,-66.0
CC1=CCN(C2NCCC(C(F)F)N2)CC1,-120.41
CC(=O)NC1(C2CCC(F)CC2)CCCC1,-117.59
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,-118.36
O=C(CC1CCNCC1)NC1CCCCC1F,-124.27
CCCCCCCC(F)(F)C(=O)OCC,-105.0
CC1CC(F)C2C(C1)CCNC2,-121.97
CC(C)N1CCC(NC(=O)NC2CCNCC2F)C1=O,-144.72
CC1=CC=C(S(=O)(=O)OC(F)(F)F)C=C1,-54.0
CC(=O)NC1C(F)CCCC1NC1CC1,-122.59
O=C(O)CN1CC(Cl)C(C(F)(F)F)N1,-62.21
O=C1[NH]CCC2CCC(F)CC12,-112.71
N#CC1(NC(=O)C2CCC(F)CN2)CCC1,-120.38
[H]C(=C1CCCCC1)C(F)(F)F,-58.0
O=C(NC1CCC(F)CC1)C1(CO)COC1,-116.9
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29
CN1CC(C(F)(F)F)NN1,-61.06
FC(F)C1CNC(NC2CC23CC3)NC1,-110.71
CCN(C)S(=O)(=O)C1CNCC(F)C1,-122.67
CC1NC2CC(F)CCC2[NH]1,-121.11
CCOC(=O)C(F)(F)C1=NC2=CC=CC=C2C=C1,-105.0
N#CC1CCCC(C(=O)N2CCC(C(F)(F)F)CC2)C1,-73.58
CC1(F)CC(NC(=O)C2CCCO2)C1,-138.05
O=C(O)C1CCC(F)C2OCCC12,-134.19
O=C1[NH]CCN2NC(C(F)(F)F)CC12,-61.71
CC(C)(N)C(=O)N1CCN(C(=O)CC(F)(F)F)CC1.Cl,-62.7
CN(CC1CCC(F)C(C#N)C1)C1CCSC1,-109.69
CN(CC1CCNCC1)C(=O)NC1CCC(F)CC1,-118.91
CC1CN(C2CCN(CC(F)(F)F)C2=O)CCS1,-69.87
O=C(O)C1CN(C(=O)C2CCC(F)CC2)CCS1,-110.82
O=C(C1CCC(=O)N(-C2CCCCC2F)N1)N1CCC1,-121.56
O=S(=O)(C1CCCC(F)C1)N1CCCO1,-109.67
COC(=O)C1NNN(CC2CCCCC2)C1C(F)(F)F,-56.61
CC1CC(NC(=O)C2CCN(C)C(=O)C2)CCC1F,-121.67
CCC1CCN(C(=O)C(C)C(F)(F)F)C1,-69.36
CC1CC(CNC(=O)NC2CC2)CCC1F,-120.94
CCOC(=O)C(F)(F)F,-76.0
CC1NCC(CNC2CNCC(F)C2)S1,-126.56
COC(=O)C(F)(F)OS(=O)(=O)OC(F)(F)C(=O)OC,-77.63
CCC1C(=O)NCCN1C(=O)NC(C)C1CCC(F)CC1,-116.68
CCCC/C(F)=C/CO,-106.0
NC1NC(C(F)(F)F)NS1,-67.28
NS(=O)(=O)C1CNN(-C2CCCC(C(F)(F)F)C2)C1,-62.57
O=C(CC1CCOC1)NC1CCNCC1F,-140.76
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,-118.18
N[C@H]1CCN(S(=O)(=O)C2CCC(C(F)(F)F)CC2)C1,-63.0
CCCCCCCCC(F)(F)CN,-107.8
FC1CC2C(C(CN3CCSCC3)C1)OCOC2,-122.29
CC(C)N1C(=O)NC2(CCN(CC(F)(F)F)C2)C1=O,-69.45
FC(Br)Br,-86.0
O=C(O)C1NC(C(F)(F)F)N2C1CCCC2,-62.7
CN(CC1NCNN1C)C1CCCCC1F,-123.27
O=C(NCC1CCCC(F)C1)N1CCCO1,-113.57
O=C(NC1CCC2CN[NH]C2C1)C1CCC(F)CN1,-121.42
O=C(NC1CCC(F)CC1)N[C@@H]1C[C@H]1CO,-120.07
Cl.FC1CNC2C(C1)CCN2,-142.61
COC1(C)CN(C2NCCCC2F)C1,-137.41
O=C(OO)C(F)(F)F,-78.7
F/C(Cl)=C/C1=CC=C(I)C=C1,-70.0
CC(C)(CO)NC(=O)C1CC(F)CC2CCCNC12,-112.66
CC(C)(C)C1=C2C(F)=CC=CC2=CC=C1,-96.0
O=C(/C=C(\NCC1CN(CC2CCCCC2)NN1)C1CCCCC1)C(F)(F)F,-77.11
FC1CCC(N2CCSCC2)NC1,-141.94
CN(C)C(=O)CC1NOC2CCC(F)CC12,-119.63
CC1CC(F)CC2C1CN(C(=O)C1CCNCC1)CC2,-117.27
CCN(CCF)C1=CC=CC=C1,-193.0
[H]C1=C(C(F)(F)F)ON=C1C,-59.0
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35
CC1NN(-C2CCC(F)CC2)C(N)C1C(N)=O,-112.54
CCC1NCC(NC(=O)C2CC(F)CCC2C)CN1,-117.14
CC(C)(C(=O)N1CC(N2CCNC2)C1)C1CCCCC1F,-114.47
CCOCC(=O)N1CC2CCCC(F)C2C1,-118.52
FC(Br)=C(C1=CC=CC=C1)C1=CC=CC=C1,-71.0
O=C(O)C1NN(CC(F)(F)F)CC1Cl,-72.12
FC(F)(F)C1=NC2=CC=CC=C2C=C1,-68.0
CCS(=O)(=O)NC1CCC2OC(C(F)(F)F)NC2C1,-67.04
FC1CCCNC1N1CCOC(C2CC2)C1,-127.61
CNC1CCN(C(=O)C2CC(C)CCC2F)C1.Cl,-121.82
O=C1NC2(CCCC2)C(=O)N1CC1C(F)CCCC1Cl,-114.12
CC(C)CC(F)(F)F,-64.08
CCCC(C)(F)F,-91.0
CC1CNC(N2CCOC(CF)C2)S1,-231.81
CCOC(=O)C(F)(F)I,-57.9
FC(F)C1=CCCCC1,-116.0
FC(F)(F)C1C(-C2CCCCC2)C(-C2CCCCC2)C(-C2CCCCC2)C(-C2CCCCC2)C1C(F)(F)F,-49.0
FC1CNCCC1CN1CC2CCC1C2,-129.19
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)CC1F,-105.67
CC1(C)NC(=O)N(CC2CCCC(C(F)(F)F)C2)C1=O,-62.42
C[C@@H]1CCO[C@@H]1C(=O)NC1CCCCC1F,-123.1
CCC(=O)NC1CCC(C(F)(F)F)NN1,-66.65
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39
COC1CCC(NC(=O)NC2CC2)CC1F,-134.83
FC(F)(Cl)CC(F)(F)Cl,-50.93
